"date","month","year","ind","maxtp","ind.1","mintp","igmin","gmin","ind.2","rain","cbl","wdsp","ind.3","hm","ind.4","ddhm","ind.5","hg","sun","glorad","soil","pe","evap","smd_wd","smd_md","smd_pd"
2,"dec",2017,0,9.6,0,1.1,0,-3.2,0,1,1030.1,4.7,0,11,0,330,0,15,1.6,313,7.377,0.1,0.2,0,-0.8,-9.8
3,"dec",2017,0,9.6,0,7.8,0,4.9,0,1,1031.6,4.7,0,9,0,340,0,14,1,237,8.31,0.3,0.4,0,-0.7,-10
4,"dec",2017,0,8.8,0,6.6,0,4.6,0,1.4,1034.1,2.5,0,7,0,300,0,11,0.2,170,8.63,0.3,0.4,0,-1.1,-10
5,"dec",2017,0,11.4,0,7.2,0,4.6,0,2.8,1028,8.9,0,17,0,180,0,24,0.5,219,8.833,0.5,0.6,0,-2.3,-10
6,"dec",2017,0,14,0,11,0,8.5,0,22,1010.3,17.6,0,25,0,200,0,37,0,40,9.943,0.8,1.1,0,-10,-10
7,"dec",2017,0,12.8,0,4.9,0,6.7,0,2,1009.8,16,0,24,0,340,0,40,1.7,233,9.503,0.9,1.1,0,-1.1,-10
8,"dec",2017,0,7.3,0,3.3,0,1.7,0,2,1023.3,11,0,21,0,330,0,35,2,253,7.409,1,1.2,0,-1,-10
9,"dec",2017,0,9.6,0,2,0,-0.8,0,12.4,1004.3,7.5,0,16,0,110,0,28,0,97,6.973,0.6,0.8,0,-10,-10
10,"dec",2017,0,9.7,0,1,0,4.5,0,7.6,981.1,17.5,0,30,0,280,0,44,0.1,134,7.393,0.8,1.1,0,-6.8,-10
11,"dec",2017,0,7.8,0,1.2,0,-2,0,7.4,995.7,9.6,0,21,0,350,0,34,1.9,242,6.211,0.7,0.8,0,-6.7,-10
12,"dec",2017,0,10.6,0,3.6,0,0.9,0,7.8,1002,9.6,0,22,0,300,0,30,0.1,128,6.61,0.5,0.6,0,-7.3,-10
13,"dec",2017,0,9.5,0,4.2,0,6,0,10.2,997.9,21.6,0,32,0,290,0,55,0.8,166,7.244,1,1.4,0,-9.2,-10
14,"dec",2017,0,9.2,0,3.5,0,1.5,0,7.8,995.6,21.7,0,34,0,290,0,55,0.1,86,6.374,1.2,1.7,0,-6.6,-10
15,"dec",2017,0,8.9,0,2.6,0,3.6,0,3.8,1009.7,10.7,0,19,0,340,0,36,2,229,6.647,0.7,0.8,0,-3.1,-10
16,"dec",2017,0,10.3,0,3.1,0,-1,0,0.2,1020.5,5.6,0,13,0,250,0,18,0.9,211,6.383,0.3,0.4,0.1,0.1,-9.4
17,"dec",2017,0,11.8,0,8,0,6.1,0,2.8,1019.4,6.3,0,16,0,190,0,24,0,115,8.148,0.3,0.4,0,-2.4,-10
18,"dec",2017,0,12.2,0,4.5,0,1.1,0,0.2,1025.3,5,0,12,0,160,0,18,0,164,8.358,0.2,0.3,0,0,-9.5
19,"dec",2017,0,12.7,0,10.9,0,3.9,0,2.4,1028.1,10.2,0,15,0,210,0,22,0,105,9.51,0.3,0.5,0,-2,-10
20,"dec",2017,0,12.6,0,11.3,0,10.9,0,5.6,1030.1,7,0,14,0,200,0,21,0,76,10.283,0.4,0.5,0,-5.2,-10
21,"dec",2017,0,12.5,0,11.2,0,10.7,0,6,1030.6,11,0,18,0,200,0,27,0.1,112,10.535,0.4,0.5,0,-5.6,-10
22,"dec",2017,0,11.2,0,9.4,NA,NA,0,2,1033.1,NA,0,13,0,290,0,18,0,150,NA,NA,NA,NA,NA,NA
23,"dec",2017,0,12.6,0,9.4,0,8.3,0,1.2,1029.9,8,0,15,0,200,0,22,2.1,241,10.467,0.2,0.2,0,-1,-1
24,"dec",2017,0,12.3,0,11,0,9.5,0,8,1014.4,17.2,0,26,0,210,0,36,0,116,10.6,0.8,1,0,-7.2,-8.2
25,"dec",2017,0,11,0,5.2,0,5,0,10.6,1000.8,11.3,0,24,0,270,0,33,0.5,135,9.65,0.6,0.8,0,-10,-10
26,"dec",2017,0,7.1,0,2.5,0,3.1,0,15.2,989.9,13,0,24,0,20,0,37,0,41,7.563,0.9,1.2,0,-10,-10
27,"dec",2017,0,6.8,0,0.9,0,1.5,0,1.4,999.6,8.4,0,19,0,350,0,34,3.2,271,6.512,0.5,0.6,0,-0.9,-10
28,"dec",2017,0,8.9,0,1,0,-3,0,9.8,997.1,6.9,0,21,0,200,0,32,0.6,199,6.197,0.3,0.4,0,-9.5,-10
29,"dec",2017,0,13.4,0,5.4,0,2.2,0,21.6,988.4,18.1,0,33,0,270,0,53,0.1,191,6.902,0.8,1.1,0,-10,-10
30,"dec",2017,0,13.1,0,7.5,0,5.4,0,13.4,987.3,17.9,0,33,0,230,0,47,0,109,8.31,0.9,1.2,0,-10,-10
31,"dec",2017,0,10.1,0,5.3,0,4,0,9,988.6,17.8,0,30,0,240,0,44,0.2,139,7.791,1.2,1.5,0,-7.8,-10
1,"jan",2018,0,10.1,0,6.4,0,2.2,0,2.8,999.3,14.7,0,28,0,290,0,41,3,323,7.101,1,1.1,0,-1.8,-10
2,"jan",2018,0,13.3,0,6.5,0,3.9,0,15.8,995.7,20.7,0,37,0,270,0,52,0,41,7.989,1.1,1.5,0,-10,-10
3,"jan",2018,0,10.2,0,5.3,0,1.9,0,7.4,996.3,21.3,0,38,0,260,0,57,0.1,130,7.669,1.1,1.5,0,-6.3,-10
4,"jan",2018,0,13.1,0,4.6,0,6,0,11.8,989.9,14.8,0,38,0,260,0,53,0.4,148,8.045,0.5,0.7,0,-10,-10
5,"jan",2018,0,8.6,0,2.5,0,-0.4,0,5.2,991.6,6.5,0,19,0,260,0,27,1.2,219,7.059,0.3,0.4,0,-4.9,-10
6,"jan",2018,0,7.1,0,2.3,0,-1,0,0.2,1008.9,7.3,0,15,0,50,0,24,5.6,403,6.191,0.5,0.5,0.3,0.3,-9.2
7,"jan",2018,0,6.2,0,-0.8,0,-5.4,0,0,1024.5,4,0,13,0,90,0,25,6.4,453,4.73,0.2,0.4,0.5,0.5,-8.6
8,"jan",2018,0,9.3,0,-0.2,0,-5,0,2,1010.1,9.9,0,21,0,140,0,34,0,59,4.467,0.6,0.8,0,-0.9,-9.5
9,"jan",2018,0,10.7,0,4.9,0,3.1,0,19,992.9,10.8,0,23,0,140,0,45,0.8,151,6.809,0.6,0.7,0,-10,-10
10,"jan",2018,0,9.3,0,2.9,0,-0.5,0,6.6,1001.7,5.7,0,17,0,70,0,25,0,164,6.536,0.4,0.5,0,-6.2,-10
11,"jan",2018,0,9.7,0,1.6,0,-1.4,0,0,1014.2,6.7,0,18,0,150,0,28,3,316,6.235,0.3,0.4,0.3,0.3,-9.2
12,"jan",2018,0,11.1,0,9.6,0,-1.1,0,38.8,1008.1,16.5,0,23,0,150,0,44,0,53,7.603,0.8,1.1,0,-10,-10
13,"jan",2018,0,10,0,5.8,0,6.5,0,5.6,1005.3,6,0,12,0,180,0,18,1.6,296,8.217,0.1,0.2,0,-5.5,-10
14,"jan",2018,0,11,0,5,0,0.7,0,7,1006.2,10.5,0,20,0,220,0,31,0,133,7.603,0.3,0.5,0,-6.7,-10
15,"jan",2018,0,11.1,0,6.7,0,6.2,0,6.6,998.2,20.8,0,28,0,290,0,41,0.8,217,8.5,0.8,1.1,0,-5.8,-10
16,"jan",2018,0,7.8,0,2.6,0,3.2,0,10.2,999.3,27.9,0,39,0,270,0,62,1.3,255,6.806,1.1,1.7,0,-9.1,-10
17,"jan",2018,0,12.2,0,4.1,0,0.8,0,11.4,1002.9,23.1,0,34,0,300,0,47,0,121,6.148,1.1,1.6,0,-10,-10
18,"jan",2018,0,8.9,0,4.4,0,3.7,0,4.4,1003.5,16.7,0,27,0,300,0,40,3.1,355,6.811,1,1.3,0,-3.4,-10
19,"jan",2018,0,7.8,0,4.3,0,1.8,0,10.6,1003.7,13.6,0,26,0,290,0,39,1,320,5.921,0.7,0.9,0,-9.9,-10
20,"jan",2018,0,11.4,0,6,0,2.3,0,4,1001.3,11.6,0,24,0,280,0,33,2,310,7.191,0.4,0.6,0,-3.6,-10
21,"jan",2018,0,12.6,0,9.6,0,7.3,0,4.2,1005,14.2,0,24,0,220,0,33,0.1,118,8.636,0.7,0.9,0,-3.5,-10
22,"jan",2018,0,12.3,0,8.3,0,7,0,4.2,1008.7,11.2,0,20,0,200,0,29,0.5,275,8.653,0.6,0.7,0,-3.6,-10
23,"jan",2018,0,12.3,0,10.2,0,8.3,0,7,997.9,18.9,0,31,0,210,0,49,3.6,426,9.493,0.7,0.9,0,-6.3,-10
24,"jan",2018,0,10.7,0,5.9,0,5.2,0,9,994,19.1,0,29,0,220,0,48,2.7,360,8.545,0.9,1.2,0,-8.1,-10
25,"jan",2018,0,9.5,0,6,0,3.9,0,5.2,1004.4,15.8,0,27,0,210,0,51,1.5,327,7.388,1.1,1.4,0,-4.1,-10
26,"jan",2018,0,10.8,0,7.2,0,4.4,0,15.8,1018.6,7.8,0,12,0,0,0,24,0,173,7.436,0.6,0.8,0,-10,-10
27,"jan",2018,0,12.4,0,10.8,0,4.9,0,9,1021.1,15,0,20,0,250,0,31,0.3,218,9.217,0.4,0.6,0,-8.6,-10
28,"jan",2018,0,12.2,0,10.9,0,10.4,0,0.2,1026.1,14.9,0,20,0,220,0,31,0.1,162,9.895,0.7,1,0.5,0.5,-9
29,"jan",2018,0,12.2,0,5,0,6.2,0,4.8,1025.7,8.7,0,24,0,220,0,34,3.7,507,9.378,0.5,0.7,0,-3.7,-10
30,"jan",2018,0,9.8,0,5.7,0,2,0,1.6,1020.2,8,0,21,0,250,0,30,0,283,8.238,0.7,0.9,0,-0.9,-10
31,"jan",2018,0,9.7,0,4.1,0,2.4,0,7.8,1008.2,21.7,0,32,0,300,0,49,2.9,418,7.44,1,1.5,0,-6.8,-10
1,"feb",2018,0,8.4,0,4.5,0,0.9,0,2.8,1014.1,12.9,0,25,0,310,0,42,4.8,525,6.514,1,1.3,0,-1.8,-10
2,"feb",2018,0,8.5,0,4.9,0,0.4,0,4.2,1015.1,6.9,0,17,0,250,0,31,0,238,6.501,0.6,0.8,0,-3.6,-10
3,"feb",2018,0,7.8,0,4.4,0,3.4,0,3.4,1015.6,14,0,22,0,340,0,36,3.2,464,6.449,1,1.3,0,-2.4,-10
4,"feb",2018,0,8.4,0,1,0,3.2,0,0,1025.3,8.3,0,16,0,10,0,26,6.2,609,5.951,0.6,0.8,0.6,0.6,-8.9
5,"feb",2018,0,6.4,0,0.1,0,-5,0,3,1025,4.6,0,18,0,350,0,28,0,276,5.08,0.5,0.6,0,-1.9,-10
6,"feb",2018,0,6,0,1.2,0,-2.7,0,5.2,1024.2,12.5,0,23,0,350,0,38,4.5,599,5.113,0.8,1.1,0,-4.4,-10
7,"feb",2018,0,9.5,0,3.9,0,0,0,7.8,1019.5,6.9,0,13,0,230,0,21,0.3,270,5.497,0.5,0.7,0,-7.3,-10
8,"feb",2018,0,9.5,0,2.6,0,5.4,0,4,1008.9,9.3,0,29,0,290,0,45,0.3,397,7.24,0.7,0.9,0,-3.3,-10
9,"feb",2018,0,8.5,0,1.6,0,0.2,0,6.4,1013,12.7,0,26,0,300,0,42,2.6,511,5.679,0.8,1.1,0,-5.6,-10
10,"feb",2018,0,11.3,0,4.3,0,2.1,0,8.4,1003.2,18,0,29,0,290,0,47,0.2,280,7.475,0.9,1.3,0,-7.5,-10
11,"feb",2018,0,6.1,0,1.4,0,0,0,5,1009.6,16.1,0,31,0,270,0,46,4.1,635,5.739,1.1,1.6,0,-3.9,-10
12,"feb",2018,0,7.6,0,1.7,0,-0.8,0,21.8,1002,13.6,0,29,0,210,0,46,3.5,552,5.141,0.7,1,0,-10,-10
13,"feb",2018,0,6.8,0,2.7,0,1.4,0,2.4,996.2,12.3,0,24,0,330,0,38,6.6,806,5.156,1,1.3,0,-1.4,-10
14,"feb",2018,0,11,0,5.4,0,1.6,0,13.8,988.5,15,0,27,0,250,0,37,1.2,458,6.509,1,1.4,0,-10,-10
15,"feb",2018,0,7.2,0,2.3,0,0.6,0,3.4,1004.8,18,0,34,0,250,0,48,4.7,632,5.578,1.4,2.1,0,-2,-10
16,"feb",2018,0,9.5,0,4.3,0,0.8,0,9.2,1012.8,8.5,0,20,0,190,0,36,0.6,368,5.557,0.8,1.1,0,-8.4,-10
17,"feb",2018,0,9.4,0,3.5,0,0.2,0,1,1014.4,4.3,0,9,0,200,0,14,0.1,437,6.068,0.5,0.7,0,-0.5,-10
18,"feb",2018,0,11.9,0,8.5,0,5.4,0,10.4,1015.3,9.2,0,17,0,250,0,23,0,230,7.975,0.5,0.8,0,-9.9,-10
19,"feb",2018,0,11.4,0,6.5,0,7.5,0,2,1020.1,6.7,0,13,0,330,0,20,0,275,8.565,0.6,0.8,0,-1.4,-10
20,"feb",2018,0,10.4,0,1,0,0.3,0,0,1026.4,NA,0,9,0,0,0,16,5.2,794,7.311,0.9,1.2,0.9,0.9,-8.6
21,"feb",2018,0,9.5,0,-0.4,0,-4.6,0,0,1023.4,NA,0,10,0,190,0,18,5.4,816,6.069,0.8,1.2,1.7,1.7,-7.3
22,"feb",2018,0,9.1,0,6.8,0,-0.2,0,0,1015.7,9.1,0,14,0,140,0,25,0.2,499,6.862,1.3,1.7,3,3,-5.6
23,"feb",2018,0,9.1,0,6.2,0,4.8,0,0.6,1009.1,13.6,0,19,0,150,0,34,2.2,672,6.804,1.6,2.1,4,4,-4.4
24,"feb",2018,0,7.6,0,6.2,0,5.7,0,0,1011.1,11.3,0,17,0,130,0,31,0.1,300,6.286,1.6,2,5.5,5.5,-2.6
25,"feb",2018,0,9.2,0,4.5,0,4.8,0,0,1017.4,12.1,0,17,0,120,0,25,2.7,652,6.2,1.6,2.1,7,7,-0.9
26,"feb",2018,0,7.3,0,0.8,0,2.7,0,0,1023.2,11.4,0,25,0,110,0,34,7.8,998,5.371,1.6,2.1,8.5,8.5,0.7
27,"feb",2018,0,4.5,0,-0.7,0,-2.2,0,0,1022.4,8.8,0,14,0,20,0,26,7.2,1068,4.121,1.3,1.8,9.6,9.6,2
28,"feb",2018,0,2,0,-3,0,-3.8,0,0,1012.7,12.8,0,19,0,50,0,30,8,1200,3.076,1.3,2,10.8,10.8,3.3
1,"mar",2018,0,0.7,0,-5,0,-5.8,0,0.3,999,13.8,0,19,0,70,0,31,6.9,1096,1.997,1,1.6,11.4,11.4,4
2,"mar",2018,0,1.5,0,-1.2,0,-1.7,0,8.4,987.8,10.4,0,16,0,90,0,23,0,285,2.06,0.6,0.8,3.5,3.5,-3.9
3,"mar",2018,0,3.4,0,-0.2,0,-0.3,0,1.4,983.1,9,0,15,0,70,0,22,0,286,2.7,0.6,0.9,2.7,2.7,-4.5
4,"mar",2018,0,5.3,0,1.8,0,0,0,0.2,980.9,8.3,0,16,0,80,0,25,4.2,907,3.488,0.8,1.3,3.3,3.3,-3.6
5,"mar",2018,0,7.8,0,2.2,0,2.6,0,0.3,981.9,2.6,0,6,0,300,0,9,0.2,648,5.17,0.7,1,3.7,3.7,-3
6,"mar",2018,0,8.6,0,2.2,0,-0.3,0,3.5,985.5,6.3,0,17,0,270,0,25,4.6,958,5.72,1,1.5,1.2,1.2,-5.3
7,"mar",2018,0,8.1,0,2.5,0,-0.1,0,1.8,989.2,8.3,0,19,0,280,0,29,3.9,913,5.658,1.1,1.6,0.5,0.5,-5.7
8,"mar",2018,0,10.1,0,2,0,0.3,0,1.6,993.3,7.6,0,21,0,230,0,32,8.5,1325,6.054,1.2,1.8,0.1,0.1,-5.8
9,"mar",2018,0,9,0,2.4,0,-0.3,0,2.8,988.4,13,0,24,0,80,0,34,0,332,5.879,0.8,1.2,0,-1.8,-7.5
10,"mar",2018,0,12.4,0,8.9,0,4.8,0,15,979.7,11.8,0,20,0,200,0,28,1.2,679,7.927,1.1,1.6,0,-10,-10
11,"mar",2018,0,13.9,0,6.5,0,6.2,0,2.9,984.3,6.1,0,11,0,120,0,20,4.4,1145,8.443,1.4,2,0,-1.5,-10
12,"mar",2018,0,10.1,0,4.3,0,1,0,1.2,994.4,7,0,17,0,290,0,25,3.4,898,8.06,1.1,1.5,0,-0.1,-9.6
13,"mar",2018,0,10.7,0,1.6,0,-1.6,0,4.9,994.5,11.8,0,20,0,150,0,34,1.8,658,7.223,0.8,1.3,0,-4.1,-10
14,"mar",2018,0,11.7,0,9.1,0,8.7,0,27,978.2,14.8,0,22,0,140,0,35,0.8,438,8.85,1,1.5,0,-10,-10
15,"mar",2018,0,11.1,0,7.3,0,7.6,0,8.9,977,9.4,0,17,0,150,0,28,3.3,772,8.825,1.2,1.7,0,-7.7,-10
16,"mar",2018,0,10.2,0,5.7,0,3.5,0,4.5,990.3,6,0,13,0,130,0,23,1.9,759,8.455,1.1,1.5,0,-3.4,-10
17,"mar",2018,0,9.7,0,-0.1,0,4.2,0,0,1003.7,8.9,0,16,0,70,0,25,2.8,603,7.809,1.3,1.8,1.3,1.3,-8.2
18,"mar",2018,0,3.2,0,-1.3,0,-3.6,0,0,1011.5,12.6,0,19,0,40,0,29,2.7,904,5.096,1.3,2,2.6,2.6,-6.5
19,"mar",2018,0,5.4,0,-0.5,0,0.4,0,0,1020.4,8,0,13,0,50,0,22,0.9,479,4.637,1.3,1.7,3.8,3.8,-4.9
20,"mar",2018,0,7.4,0,-2.5,0,-7,0,0,1030.3,4.3,0,10,0,270,0,13,10.5,1747,4.602,1.4,2.1,5.2,5.2,-3.3
21,"mar",2018,0,11.8,0,3.5,0,-0.9,0,0,1027.5,6.9,0,13,0,220,0,18,6.3,1447,6.583,1.7,2.5,6.8,6.8,-1.4
22,"mar",2018,0,11,0,7.3,0,5.8,0,19.7,1008.7,14.2,0,25,0,240,0,39,0,213,7.635,1,1.4,0,-10,-10
23,"mar",2018,0,8.2,0,5.2,0,3.7,0,8.4,992.1,11.9,0,30,0,260,0,41,0.2,411,7.413,1.1,1.5,0,-7.3,-10
24,"mar",2018,0,10.2,0,2.8,0,1,0,0.1,1001.8,7.1,0,17,0,20,0,26,10.1,1632,7.356,1.6,2.4,1.5,1.5,-8
25,"mar",2018,0,10.9,0,0.3,0,-3.3,0,0,1011.3,3.5,0,9,0,270,0,12,9,1755,7.347,1.5,2.2,3,3,-6.1
26,"mar",2018,0,11.7,0,4.6,0,1.7,0,8.5,1009.5,9.5,0,18,0,240,0,26,0,382,8.264,0.7,1.1,0,-4.8,-10
27,"mar",2018,0,11.4,0,4.9,0,6.7,0,1.1,1006.2,11.7,0,20,0,250,0,29,3.4,1188,9.118,1.2,2,0.1,0.1,-9.4
28,"mar",2018,0,9.3,0,3.8,0,1.7,0,4.7,1000.2,8.1,0,16,0,220,0,28,5.2,1323,8.183,1.6,2.4,0,-3,-10
29,"mar",2018,0,8.6,0,0.8,0,-0.4,0,3,992.7,4.5,0,12,0,270,0,17,8.4,1652,8.009,1.6,2.3,0,-1.4,-10
30,"mar",2018,0,8,0,-0.8,0,-4.5,0,0.1,996.7,6.4,0,13,0,20,0,22,3.4,994,7.237,1.2,1.7,1.1,1.1,-8.4
31,"mar",2018,0,9.6,0,3.8,0,0.4,0,0.3,1004.3,6.8,0,11,0,330,0,18,10,1680,7.291,1.9,2.8,2.7,2.7,-6.4
1,"apr",2018,0,6.9,0,4.9,0,0.1,0,3.4,998.6,13.4,0,24,0,80,0,35,0,361,6.75,1.4,1.9,0.6,0.6,-8.1
2,"apr",2018,0,12.8,0,5.4,0,3.8,0,3.3,985.3,8.3,0,23,0,80,0,32,0.4,852,7.901,1.4,2,0,-1.3,-9.6
3,"apr",2018,0,11.4,0,4.6,0,7.2,0,11.9,981.2,8.9,0,18,0,180,0,27,1.2,906,9.093,1.2,1.9,0,-10,-10
4,"apr",2018,0,9.3,0,1,0,1,8,NA,996.1,10.9,0,18,0,10,0,30,9,1761,8.125,1.7,2.8,1.5,1.5,-8
5,"apr",2018,0,10.9,0,0.5,0,-3.7,0,16.8,1001.4,14.4,0,25,0,130,0,44,0.4,726,7.237,1.2,1.9,0,-10,-10
6,"apr",2018,0,12.3,0,8.6,0,8.1,0,26.8,991.8,13.2,0,25,0,200,0,37,3.8,1431,9.358,1.7,2.8,0,-10,-10
7,"apr",2018,0,13.9,0,8.3,0,8.1,0,1.6,1000.6,4.9,0,11,0,320,0,16,4.3,1471,10.677,1.9,2.6,0.3,0.3,-9.2
8,"apr",2018,0,12.9,0,6.8,0,5.1,0,9.6,1005,3.9,0,7,0,280,0,11,1.5,997,10.805,1.3,1.9,0,-8,-10
9,"apr",2018,0,10.1,0,5,0,1.5,0,15.3,999.9,6.9,0,16,0,190,0,27,1.1,629,9.88,1,1.4,0,-10,-10
10,"apr",2018,0,12.3,0,6.7,0,5.3,0,0.1,998.9,8,0,15,0,20,0,23,1.8,1008,9.565,1.5,2.2,1.4,1.4,-8.1
11,"apr",2018,0,11.1,0,8,0,7.3,0,0.1,1004.2,4.6,0,10,0,60,0,15,1.3,908,10.32,1.4,1.9,2.7,2.7,-6.4
12,"apr",2018,0,14.1,0,8.3,0,7.1,0,2.2,1001.2,3.9,0,11,0,260,0,14,2.3,1088,10.847,1.7,2.3,2.2,2.2,-6.6
13,"apr",2018,0,12.5,0,8.5,0,7.9,0,2,1004.2,5.5,0,13,0,200,0,19,0.7,1009,11.175,1.5,2.1,1.6,1.6,-6.8
14,"apr",2018,0,13,0,8.1,0,6.5,0,7.5,1001.1,12.6,0,21,0,150,0,38,0.5,1282,10.948,1.9,2.9,0,-4.1,-10
15,"apr",2018,0,11.8,0,8.1,0,8.3,0,7.9,993.5,15.9,0,22,0,210,0,33,0.1,665,10.75,1.2,1.9,0,-6.7,-10
16,"apr",2018,0,11,0,7.7,0,5.8,0,46.2,993.5,16.8,0,25,0,170,0,42,0,220,10.04,1.1,1.5,0,-10,-10
17,"apr",2018,0,13.6,0,10.4,0,9.2,0,0.3,998.4,19.6,0,25,0,190,0,39,1.5,1414,10.945,2,3.4,1.7,1.7,-7.8
18,"apr",2018,0,12.8,0,10.2,0,10.5,0,5.1,1010.1,13.7,0,20,0,160,0,34,0,216,11.185,0.8,1.1,0,-2.7,-10
19,"apr",2018,0,14.8,0,9.9,0,9.5,0,0,1017.5,9.4,0,13,0,190,0,18,9.2,2093,11.932,2.5,3.9,2.5,2.5,-7
20,"apr",2018,0,13.3,0,5.6,0,7.5,0,0.1,1022.4,6.4,0,9,0,280,0,13,10.6,2115,12.505,2.2,3.3,4.6,4.6,-4.5
21,"apr",2018,0,12.9,0,5.5,0,0.6,0,10.7,1013.5,8.7,0,18,0,180,0,25,4,1502,11.658,1.7,2.7,0,-4.5,-10
22,"apr",2018,0,12.1,0,7.6,0,4.4,0,0.6,1008.8,9,0,18,0,260,0,26,4.5,1685,11.837,1.9,3,1.3,1.3,-8.2
23,"apr",2018,0,12.7,0,8.8,0,8.2,0,5.8,1011.3,10.6,0,19,0,220,0,26,2,892,11.75,1.4,2.1,0,-3.1,-10
24,"apr",2018,0,12.2,0,8.6,0,8.6,0,11,1009.8,8.6,0,17,0,270,0,24,3,1162,11.858,1.7,2.5,0,-9.3,-10
25,"apr",2018,0,11.4,0,7.2,0,6.1,0,3.2,1011,15.1,0,24,0,260,0,33,8.4,1976,11.423,2.3,4,0,-0.9,-10
26,"apr",2018,0,10.9,0,6.4,0,4.6,0,1.2,1010.8,8.1,0,19,0,260,0,27,5,1394,11.15,2,2.9,0.8,0.8,-8.7
27,"apr",2018,0,11.7,0,4.8,0,5.3,0,0.2,1007.2,6.8,0,12,0,10,0,18,6,1816,11.06,2.3,3.4,2.9,2.9,-6.1
28,"apr",2018,0,11.2,0,3,0,0.1,0,4.8,1010.8,4.3,0,12,0,70,0,17,4.8,1335,10.495,1.8,2.5,0,-0.1,-8.8
29,"apr",2018,0,12.4,0,1.5,0,-0.5,0,0,1013,5.8,0,14,0,330,0,19,12.4,2408,10.578,2.5,3.8,2.5,2.5,-5.9
30,"apr",2018,0,12,0,2,0,-1.6,0,0,1010.4,5.8,0,12,0,270,0,15,13.1,2614,11.03,2.6,3.9,5.1,5.1,-3
1,"may",2018,0,11.6,0,8.2,0,6,0,17.4,1000,12,0,20,0,190,0,33,0,452,11.132,1,1.6,0,-10,-10
2,"may",2018,0,11.6,0,7.5,0,5,0,0.7,1006.1,12.2,0,18,0,290,0,30,8.4,2166,11.09,2.7,4.3,2,2,-7.5
3,"may",2018,0,12.8,0,8.6,0,6.7,0,2.3,1014.9,9.3,0,16,0,220,0,23,0.1,727,11.307,1.3,1.9,1,1,-8.1
4,"may",2018,0,13.7,0,10.1,0,9,0,1.2,1019.1,6.3,0,11,0,240,0,15,0.1,1149,12.458,1.7,2.4,1.5,1.5,-7.2
5,"may",2018,0,14.3,0,9.6,0,9.5,0,1,1021,8.7,0,13,0,170,0,20,3.5,1351,12.913,1.8,2.8,2.3,2.3,-6
6,"may",2018,0,13.3,0,9.6,0,6.6,0,0,1019.5,6,0,14,0,180,0,18,0.9,1270,13.06,1.8,2.5,4,4,-4
7,"may",2018,0,12.5,0,10.1,0,7.7,0,2,1012.1,10.3,0,15,0,180,0,22,0,548,12.727,1,1.6,3,3,-4.7
8,"may",2018,0,13.3,0,9.1,0,8.6,0,3.2,1007.5,10.9,0,16,0,240,0,22,10,2398,13.285,2.5,4.2,2.2,2.2,-5.2
9,"may",2018,0,12.2,0,7.1,0,8.2,0,8.8,1003.7,15,0,22,0,260,0,31,6.5,1673,12.972,2,3.5,0,-4.7,-10
10,"may",2018,0,12.4,0,6.8,0,4.2,0,2.8,1007,13.5,0,20,0,250,0,31,8.3,2069,12.435,2.5,4.2,0,-0.3,-9.8
11,"may",2018,0,12.2,0,5.8,0,7.5,0,21.9,1000.4,12.1,0,23,0,160,0,40,10.2,2524,12.67,2.8,4.7,0,-10,-10
12,"may",2018,0,12.3,0,3.8,0,0.6,0,0,1009.2,5.6,0,11,0,220,0,17,11.6,2489,12.778,2.8,4.1,2.8,2.8,-6.7
13,"may",2018,0,13.1,0,7.2,0,4.8,0,2,1012.8,8,0,14,0,160,0,21,2.3,1406,13.062,1.8,2.7,2.6,2.6,-6.5
14,"may",2018,0,14,0,10.7,0,10.6,0,1.3,1018,5,0,9,0,300,0,11,1.4,1696,13.995,2.2,3.2,3.5,3.5,-5.3
